bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Photography","/explore/photography","/projects/espaciogaf-com-fotografia-latinoamericana","2015-08-06T23:59:59-07:00","USD","225","0.01125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jqer5aadxsecsssoqjvw.jpg","false","false","null","2015-06-22T22:09:32-07:00","null","null","null","null","null","1319269","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Do you want to participate in the most important web site of Latin American photography?","[""other""]"," ESPACIOGAF.COM  Fotografía Latinoamericana"
"null","Writing & Publishing","/explore/writing-publishing","/projects/launch-unite-seattle-magazine","2017-10-13T23:59:59-07:00","USD","185","0.037","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iyv0osxmsywdlgnegyfa.jpg","false","false","null","2017-08-14T14:48:29-07:00","null","null","null","null","null","2188640","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Seattle needs a LGBTQA Business and lifestyle quarterly magazine NOW!","[""other""]","Launch Unite Seattle Magazine"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/operazione-hayk-reportage-della-guerra-d-artsakh","2020-12-13T23:59:59-08:00","EUR","250","0.027777777778","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/crt8uafmjrpcbbhkwz39.jpg","false","false","null","2020-10-14T00:00:00-07:00","null","null","null","null","null","2636057","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Progetto divulgativo che ha lo scopo di documentare la guerra in Artsakh (ex Nagorno Karabakh)","[""documentary"",""youtube"",""other""]","Operazione Hayk - reportage della guerra d'Artsakh"
"null","Comics","/explore/comics","/projects/help-fund-my-3d-printer","2015-01-07T23:59:59-08:00","USD","250","0.5","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tbgzdy7xgxdboput7nlg.jpg","false","false","null","2014-12-23T14:47:44-08:00","null","null","null","null","null","1065488","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Need a 3D printer to start producing my line of action figures for my comic.","[""other""]","Help fund my 3D Printer"
"null","Music","/explore/music","/projects/cilla-bonnie-s-debut-ep-somehow","2017-11-14T23:59:59-08:00","USD","5157","0.5157","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/d4mrbkx0x8mp33ajfxwf.jpg","false","false","null","2017-10-09T23:17:40-07:00","null","null","null","null","null","2210621","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me raise funds for my debut EP 'Somehow' to be recorded at Chillhouse Studio this winter!","[""other""]","Cilla Bonnie's Debut EP 'Somehow'"
"null","Environment","/explore/environment","/projects/bucket-buddy-2in1","2015-10-13T23:59:59-07:00","USD","155","0.00155","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ffwm1nwwwqofd6kemfrc.jpg","false","false","null","2015-08-29T15:42:56-07:00","null","null","null","null","null","1359792","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Cleanup is fast and easy when using our bucket liners saving time, money, and water.","[""other""]","Bucket Buddy 2in1"
"null","Film","/explore/film","/projects/stealth--2","2018-06-23T23:59:59-07:00","GBP","906","0.906","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fgwgd4ei6hfno7xitfns.jpg","false","false","null","2018-05-30T05:25:24-07:00","null","null","null","null","null","2381715","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An elderly couple infiltrate their friends house, repossessing borrowed items from the past.","[""short film"",""indie"",""festival"",""romance"",""comedy""]","Stealth"
"null","Music","/explore/music","/projects/kao-s-germany-gig-travel-expenses-support-project--2","2020-01-25T23:59:59-08:00","EUR","830","0.307407407407","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/aa3zeggywscx8rgrhw4k.jpg","false","false","null","2020-01-05T00:00:00-08:00","null","null","null","null","null","2569816","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Japanese rock band KAO=S needs financial support for their first solo concert in Germany","[""band"",""indie"",""women"",""rock""]","KAO-S Germany gig travel expenses support project"
"null","Video Games","/explore/video-games","/projects/broken-reflections-visual-novel","2018-07-10T23:59:59-07:00","USD","120","0.024","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nck4sz6eqireubynjgjt.jpg","false","false","null","2018-05-26T21:59:59-07:00","null","null","null","null","null","2381180","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Initial Funding Needed Before End of The Year Crowd Funding.","[""pc"",""fantasy""]","Broken Reflections Visual Novel"
"null","Human Rights","/explore/human-rights","/projects/africa-food-mex","2019-06-03T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eaxikaddzcgwegmtzaxl.jpg","false","false","null","2019-05-04T00:00:00-07:00","null","null","null","null","null","2500009","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","somos una organización sin fin de lucro lista para ayudar y enviar donativos a África.","[""food"",""founders of color"",""pets""]","Africa food mex"
"null","Comics","/explore/comics","/projects/the-galactic-comet-book-one","2018-11-04T23:59:59-08:00","USD","3000","0.25","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m0mk3ysqzpfd7ztrx8yg.jpg","false","false","null","2018-09-05T00:00:00-07:00","null","null","null","null","null","2414987","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Two kids are hurtled across space and time and discover the secret of their navy veteran grandpa.","[""adventure"",""books"",""family""]","The Galactic Comet - BOOK ONE"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/into-thin-air","2019-04-18T23:59:59-07:00","CAD","175","0.004375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cejjpk8mwpw9da98ignh.jpg","false","false","null","2019-02-17T00:00:00-08:00","null","null","null","null","null","2471308","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Disappeared.","[""adventure"",""drama"",""fantasy"",""female founders"",""indie""]","Into Thin Air"
"null","Film","/explore/film","/projects/not-now-never-now-short-film","2019-01-11T23:59:59-08:00","USD","12278","0.409266666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pf6by3cvox9b8ai8o0re.jpg","false","false","null","2018-11-19T00:00:00-08:00","null","null","null","null","null","2424015","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A touching magical realist short film about loss, longing and following your dreams.","[""drama"",""short film"",""family""]","Not Now, Never Now: Short Film"
"null","Art","/explore/art","/projects/gathering-of-the-unlimited-devotion","2018-09-25T23:59:59-07:00","USD","136","0.037777777778","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oe740wzmmkbi9syg3thd.jpg","false","false","null","2018-07-27T13:30:27-07:00","null","null","null","null","null","2402374","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An Interactive Sculpture project by the Art Immerse crew","[""burning man"",""community"",""design"",""festival""]","Gathering of the Unlimited Devotion"
"null","Transportation","/explore/transportation","/projects/solarbuggy-through-the-desert-with-sun-power","2017-06-07T23:59:59-07:00","EUR","1165","0.1165","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dquxlsco1qmvkxmtpfjz.jpg","false","false","null","2017-05-08T00:18:25-07:00","null","null","null","null","concept","2102393","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Join us in creating the green heart of our solar-powered off-road buggy: the solar array!","[""other""]","SolarBuggy - through the desert with sun power!"
"null","Art","/explore/art","/projects/katie-payne-in-the-directory-of-illustration","2016-03-11T23:59:59-08:00","USD","1236","0.475384615385","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nyc5kajan7hrxhu5ehw9.jpg","false","false","null","2016-02-10T14:28:12-08:00","null","null","null","null","null","1553890","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","After four years of going alone, I'm ready for the next level of being a working artist.","[""other""]","Katie Payne in the Directory of Illustration "
"null","Writing & Publishing","/explore/writing-publishing","/projects/my-book-curing-myself-of-cancer-alternative-med","2015-04-01T23:59:59-07:00","USD","15","0.0015","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xwwufh55fjgnbnvnlnrs.jpg","false","false","null","2015-03-02T20:47:39-08:00","null","null","null","null","null","1159983","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","To complete and publish my book about curing myself of cancer using only Alternative medicine.","[""other""]","My book, curing myself of cancer-Alternative med. "
"null","Tabletop Games","/explore/tabletop-games","/projects/oganika-a-mind-boggling-puzzle","2020-04-12T23:59:59-07:00","EUR","17397","1.7241","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rn1p6zhdi8sypx5tviun.jpg","false","false","null","2020-04-11T23:59:59-07:00","null","null","null","null","null","2592937","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Oganika is a puzzle game for 1-6 players that's easy to learn, but mind bendingly hard to master!","[""kids"",""toys"",""design""]","OGANIKA - A Mind Boggling Puzzle"
"null","Dance & Theater","/explore/dance-theater","/projects/dare-2-dance-kids","2015-04-17T23:59:59-07:00","CAD","325","0.216666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qalaqhp4xpdlh7jeawhf.jpg","false","false","null","2015-03-18T15:34:24-07:00","null","null","null","null","null","1184354","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Donate to help the ""Shaila's"" succeed at school, and in real life. Read about her here.","[""other""]","DARE-2-Dance Kids"
"null","Culture","/explore/culture","/projects/music-creation-space-women-creators","2017-04-23T23:59:59-07:00","USD","110","0.022","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xdnpjlhx890aqawixziq.jpg","false","false","null","2017-02-22T16:59:47-08:00","null","null","null","null","null","2044630","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Free space for local artists inspiring discussion, performances and exhibitions!","[""other""]","Music Creation Space! #women-creators"
"null","Photography","/explore/photography","/projects/gonchigsuren-vanchin-40-years-of-photography","2016-06-14T23:59:59-07:00","USD","900","0.036","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xi5bsxy40ywgl7uavc7f.jpg","false","false","null","2016-04-15T07:04:38-07:00","null","null","null","null","null","1712223","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The first project and the book of a photojournalist dedicating 40 years of his life to photography.","[""other""]","Gonchigsuren Vanchin - 40 years of photography"
"null","Culture","/explore/culture","/projects/save-minas-s-fresco-from-destruction","2019-05-20T23:59:59-07:00","USD","244","0.0244","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pbaucoxcyd8yp6si9ubh.jpg","false","false","null","2019-03-21T00:00:00-07:00","null","null","null","null","null","2479444","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We have started this campaign to support Minas's fresco named ""Gisher"" from  total destruction","[""other""]","Save Minas's fresco from destruction"
"null","Dance & Theater","/explore/dance-theater","/projects/artistic-melodies-performing-arts-studio","2016-07-22T23:59:59-07:00","USD","1948","0.162333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/no3mrvwujssbgnb1i6lr.jpg","false","false","null","2016-06-22T09:39:32-07:00","null","null","null","null","null","1789036","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Theatre! Voice! Dance! Come awaken the artist in you. Let Artistic Melodies inspire you!","[""other""]","Artistic Melodies Performing Arts Studio"
"null","Human Rights","/explore/human-rights","/projects/veggie-celebrity-tees-onesies-puns-for-justice","2016-12-28T23:59:59-08:00","USD","6531","1.61625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vufxmedawapkdpo2lrtu.jpg","false","false","null","2016-11-28T10:00:04-08:00","null","null","null","null","null","1545816","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Veggie celebrity tees & onesies to celebrate justice & democracy. Tees pigmented in part by veggies.","[""other""]","Veggie Celebrity Tees & Onesies - Puns For Justice"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/banale-backpack-a-new-category-of-urban-backpack","2019-01-09T23:59:59-08:00","EUR","89775","7.2194","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ngxsqbz5huykc1ohy1zz.jpg","true","false","null","2019-01-08T23:59:59-08:00","null","null","null","null","null","2457549","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new design that expands when you need it to, but tightens up when you don't!","[""backpacks""]","Banale Backpack: a new category of urban backpack"
"null","Film","/explore/film","/projects/the-roots-of-you","2020-11-08T23:59:59-08:00","GBP","1885","0.314166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iew56lpf0lzh99fa7nao.jpg","false","false","null","2020-09-24T00:00:00-07:00","null","null","null","null","null","2631153","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Two sisters bound together by a dark secret. What if things are not what they seem to be?","[""drama"",""family"",""short film"",""thriller"",""women""]","The Roots of You"
"null","Photography","/explore/photography","/projects/photography-book-familiar-place-by-ovidiu-gordan","2018-02-01T23:59:59-08:00","USD","2223","0.39","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kzfuff3bq1lvmfy04t4k.jpg","false","false","null","2017-12-08T05:22:28-08:00","null","null","null","null","null","2288995","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A photobook about the wonderful strangeness of familiarity, Romania 2007 - 2017","[""other""]","Photography book FAMILIAR PLACE by Ovidiu Gordan"
"null","Culture","/explore/culture","/projects/miss-himalaya-pageant-2018","2018-09-30T23:59:59-07:00","USD","565","0.113","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ikztd3g0cloxphwtlkgt.jpg","false","false","null","2018-08-01T23:14:49-07:00","null","null","null","null","null","2400675","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Empowering young women from the Himalayas","[""community"",""women""]","Miss Himalaya Pageant 2018"
"null","Tabletop Games","/explore/tabletop-games","/projects/evil-dead-2-the-official-board-game--3","2017-04-24T23:59:59-07:00","USD","724662","10.323171428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wazv1ycm3bvg1xe92swy.jpg","false","false","null","2017-04-23T23:59:59-07:00","null","null","null","null","null","2084398","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Evil Dead 2: The Official Board Game is a horror game for 2-6 Players based on the classic movie.","[""horror""]","Evil Dead 2: The Official Board Game"
"null","Writing & Publishing","/explore/writing-publishing","/projects/there-s-nothing-wrong-with-you","2017-02-13T23:59:59-08:00","USD","60","0.06","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a0l8jr3bofm5rfoj3c9n.jpg","false","false","null","2016-12-15T15:47:10-08:00","null","null","null","null","null","1986364","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","There's Nothing Wrong With You is a children’s picture book for children of the progressive parent.","[""other""]","There's Nothing Wrong With You"
"null","Photography","/explore/photography","/projects/photography-exhibition-live-your-dream","2017-02-26T23:59:59-08:00","USD","45","0.003","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/d4hyxrvwra5nsr62gcdh.jpg","false","false","null","2017-01-23T10:05:52-08:00","null","null","null","null","null","2017745","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","More than 80 photographers from 30 countries.","[""other""]","Photography Exhibition: Live Your Dream "
"null","Productivity","/explore/productivity","/projects/danforce-g1-pro-the-first-modular-flashlight","2018-10-04T23:59:59-07:00","USD","413931","23.350971428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ssx7rv9qziy0okcgldeg.jpg","false","false","null","2018-10-03T23:59:59-07:00","null","null","null","null","prototype","2425493","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The world's first modular flashlight that adapts to any lighting situation.","[""design""]","DanForce G1 PRO - The First Modular Flashlight"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/vossahedron-project-sustainable-healing-dome","2020-03-27T23:59:59-07:00","USD","11041","0.306694444444","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i9lmlbtp6bsq6gvetokn.jpg","false","false","null","2020-02-14T00:00:00-08:00","null","null","null","null","null","2560686","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Research project to prototype groundbreaking Bio-Architecture dome structure","[""community"",""social innovations""]","'Vossahedron Project' Sustainable Healing Dome"
"null","Dance & Theater","/explore/dance-theater","/projects/the-nest-fitness","2020-03-08T23:59:59-07:00","USD","17015","0.6806","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zj9amaietzk4cgrxlnrk.jpg","false","false","null","2020-01-08T00:00:00-08:00","null","null","null","null","null","2572074","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A pole dance, movement and bodyworks studio coming to Brooklyn in Spring 2020.","[""community"",""female founders""]","The Nest Fitness"
"null","Human Rights","/explore/human-rights","/projects/voca-camp-victory-over-child-abuse","2020-11-03T23:59:59-08:00","USD","1245","0.83","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eke4c55pd3e38idyeo46.jpg","false","false","null","2020-09-04T00:00:00-07:00","null","null","null","null","null","2626977","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This life changing camp has been helping survivors of child abuse live their best life since 1988","[""camping"",""kids""]","VOCA Camp - Victory Over Child Abuse!"
"null","Education","/explore/education","/projects/help-fund-summer-at-sixth-street","2015-07-05T23:59:59-07:00","USD","5000","0.416666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/obwhi5z58by0dkbd5h4m.jpg","false","false","null","2015-06-05T11:29:00-07:00","null","null","null","null","null","1296810","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Provide underserved youth with scholarships to attend an arts and creative writing summer program!","[""other""]","HELP FUND SUMMER AT SIXTH STREET! "
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/the-fallen-state-tv-show-keep-free-thought-alive","2018-12-14T23:59:59-08:00","USD","14439","0.360975","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qbws61jzetvrkxh9lvq9.jpg","false","false","null","2018-11-12T00:00:00-08:00","null","null","null","null","null","2416228","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Fallen State is freeing people worldwide. But we are under attack. Help keep free thought alive!","[""family""]","The Fallen State TV Show- Keep Free Thought Alive!"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/the-hanging-wind-turbine","2017-03-11T23:59:59-08:00","USD","60","0.0004","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wakpwm49p1cwresyifbm.jpg","false","false","null","2017-01-10T07:50:14-08:00","null","null","null","null","null","1373562","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Charge any device or battery with this low-cost, mass-produced, portable windmill.","[""social innovations""]","The Hanging Wind Turbine"
"null","Tabletop Games","/explore/tabletop-games","/projects/eat-sleep-playtest-repeat-tshirt-from-the-bgdl","2017-07-13T23:59:59-07:00","USD","1211","1.009166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j8l5au0cqbtx4pvm4aqi.jpg","false","false","null","2017-06-28T10:19:00-07:00","null","null","null","null","null","2153313","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support the Board Game Design Lab and get a really cool t-shirt in the process!","[""other""]","Eat. Sleep. Playtest. Repeat. Tshirt from the BGDL"
"null","Dance & Theater","/explore/dance-theater","/projects/love-in-the-time-of-gilmore-girls","2015-07-16T23:59:59-07:00","GBP","75","0.15","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qh5e80es555upn6rmk8g.jpg","false","false","null","2015-05-17T09:51:35-07:00","null","null","null","null","null","1272330","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help to take the new play Love in the Time of Gilmore Girls to the Edinburgh Fringe Festival 2015.","[""other""]","Love in the Time of Gilmore Girls "
"null","Health & Fitness","/explore/health-fitness","/projects/kashier-online-personal-budget-software","2015-03-13T23:59:59-07:00","USD","16","0.002087410307","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/k9xard9u13bikpvdmh6p.jpg","false","false","null","2015-01-12T09:14:31-08:00","null","null","null","null","null","1084138","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Personal Budget Software that eliminates financial pitfall by showing short falls before it happens","[""other""]","Kashier Online Personal Budget Software"
"null","Productivity","/explore/productivity","/projects/aido-the-next-home-robot-scam","2017-03-09T23:59:59-08:00","USD","10","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/phnlq2kjln1oqc1wkjri.jpg","false","false","null","2017-01-08T22:01:49-08:00","null","null","null","null","null","2004073","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Another vaporware social robot scampaign that promises the moon but provides zero evidence it works.","[""robots""]","Aido: The Next Home Robot Scam?"
"null","Photography","/explore/photography","/projects/family-tree-immersive-dna-photo-installation","2017-02-18T23:59:59-08:00","USD","1380","0.306666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rxth6xiz5a20p5auw6b4.jpg","false","false","null","2017-01-09T12:13:31-08:00","null","null","null","null","null","1999743","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","two years in the making. exploring my family's DNA. making dream installation happen.","[""kids""]","FAMILY TREE,  immersive DNA photo installation"
"null","Photography","/explore/photography","/projects/new-year-new-supplies","2013-04-15T23:59:59-07:00","USD","195","0.26","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lnlcalqnry8odxfp0qse.jpg","false","false","null","2013-03-05T13:21:39-08:00","null","null","null","null","null","349829","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","My campaign is in regards to purchasing photography supplies.","[""other""]","New Year, New Supplies"
"null","Art","/explore/art","/projects/asdfghj","2016-04-20T23:59:59-07:00","USD","30","0.06","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xlksfrh7vl9hnjqueexx.jpg","false","false","null","2016-03-31T18:23:29-07:00","null","null","null","null","null","1701816","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me go to my dream illustration class and get some beautiful goodies in the process.","[""other""]","asdfghj"
"null","Audio","/explore/audio","/projects/jackson-turn-yesterday-s-audio-into-wireless","2017-11-23T23:59:59-08:00","USD","615","0.03075","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/erj6j7xefm6mabixprdo.jpg","false","false","null","2017-10-24T05:41:16-07:00","null","null","null","null","null","2053310","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Convert wired headphones, car audios and even TVs to wireless Bluetooth compatible.","[""bluetooth"",""headphones"",""wireless""]","Jackson: Turn yesterday's audio into wireless"
"null","Human Rights","/explore/human-rights","/projects/providing-clean-water-to-2-300-children-in-gaza","2018-11-21T23:59:59-08:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cgqfmlcnrlklsvcquozq.jpg","false","false","null","2018-10-07T00:00:00-07:00","null","null","null","null","null","2422261","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us facilitate a well at Yarmouk School to provide clean, drinkable water to children every day.","[""water""]","Providing Clean Water to 2,300 Children in Gaza"
"null","Music","/explore/music","/projects/debut-album-i-m-listening-from-alisha-eich","2020-08-15T23:59:59-07:00","CAD","6991","0.466066666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/feo9mzj8gpgco2xogxn5.jpg","false","false","null","2020-06-16T00:00:00-07:00","null","null","null","null","null","2573054","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me release my very first album of fresh, creative new worshipful songs!","[""album"",""music video"",""recording""]","Debut Album 'I'm Listening' from Alisha Eich"
"null","Home","/explore/home","/projects/bru-the-ultimate-tea-machine","2019-10-31T23:59:59-07:00","CHF","1233187","16.8022","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nhmxvlzkd4fvsvkchner.jpg","true","false","null","2019-10-30T23:59:59-07:00","null","null","null","null","null","2555046","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","BRÜ makes the perfect cup of tea at the push of a button. Use ANY tea. Saving you time & energy.","[""coffee"",""family"",""food"",""kitchen"",""smart home""]","BRU: The Ultimate Tea Machine"
"null","Comics","/explore/comics","/projects/the-boys-virgin-cover-limited-editions","2020-10-12T23:59:59-07:00","USD","8745","17.49","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/u7yammbmyhhdy0h6nlp1.jpg","false","false","null","2020-09-02T00:00:00-07:00","null","null","null","null","null","2613512","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A commemorative edition of The Boys key issues","[""books""]","The Boys Virgin Cover Limited Editions"
