bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Comics","/explore/comics","/projects/dreamland-protectors","2018-04-04T23:59:59-07:00","EUR","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gy98jv1f0io2edvh9pno.jpg","false","false","null","2018-02-03T03:34:17-08:00","null","null","null","null","null","2291220","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Protecting your dreams it's a sleep over","[""sleep""]","Dreamland Protectors"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/vampire-rejects-the-web-series","2020-01-27T23:59:59-08:00","USD","300","0.06","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xg0ym8ieig63akm2ihzv.jpg","false","false","null","2019-12-08T00:00:00-08:00","null","null","null","null","null","2563724","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""Harry Potter"" meets ""What We Do In The Shadows."" Help me create this fun/supernatural web series.","[""students"",""comedy"",""fantasy""]","'Vampire Rejects' - The Web Series"
"null","Writing & Publishing","/explore/writing-publishing","/projects/geapp-tu-guia-para-descubrir-la-alhambra","2016-07-21T23:59:59-07:00","EUR","347","0.057833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hcbjbncakifd9q9vuepu.jpg","false","false","null","2016-06-16T04:42:08-07:00","null","null","null","null","null","1799015","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Colabora con nosotros para crear una ruta multimedia para poder descubrir la Alhambra por tu cuenta.","[""apps""]","GEApp: Tu guía para descubrir la Alhambra"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/dress-code--3","2019-01-08T23:59:59-08:00","USD","52","0.0104","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rlcqsdrqx64r9c0axdtg.jpg","false","false","null","2018-12-09T00:00:00-08:00","null","null","null","null","concept","2448233","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Lost Prevention Uniform Tech Company","[""clothing"",""apps"",""trackers"",""love"",""kids""]","Dress Code"
"null","Video Games","/explore/video-games","/projects/the-survivalist-chronicles-tm-archipelago-of-fire","2015-05-04T23:59:59-07:00","USD","4","0.0008","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ihhjrwuouhxbpuwnjibw.jpg","false","false","null","2015-03-05T15:56:45-08:00","null","null","null","null","null","1166848","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Have you ever wondered what would happen if everything you know was suddenly ripped from you?","[""other""]","The Survivalist Chronicles TM: Archipelago of Fire"
"null","Productivity","/explore/productivity","/projects/gin-sns-a-simpler-way-to-network","2017-03-22T23:59:59-07:00","USD","17","0.003399320136","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lf97yntgjypegxui5oqd.jpg","false","false","null","2017-03-01T23:34:59-08:00","null","null","null","null","null","2051407","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","GIN is a true social network. Utilizing your own personal network to find work or find a worker!","[""other""]","GIN SNS: A Simpler Way to Network"
"null","Local Businesses","/explore/local-businesses","/projects/missionmumbai","2016-11-10T23:59:59-08:00","GBP","99","0.099","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lx5wewtf6zk2zo9avel1.jpg","false","false","null","2016-10-31T05:13:53-07:00","null","null","null","null","null","1869263","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Jens thing in Mumbai thats totally amazing ? Meant for family/friends but you're welcome to look","[""social innovations""]","MissionMumbai"
"null","Camera Gear","/explore/camera-gear","/projects/peak-district-through-the-lens","2015-04-05T23:59:59-07:00","GBP","5732","1.023454545455","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dlengrnmq92bb3wm0nif.jpg","false","false","null","2015-02-24T04:44:10-08:00","null","null","null","null","null","1140760","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Peak District Through The Lens. A photography guidebook to the beautiful places in The Peak District","[""other""]","Peak District Through The Lens"
"null","Video Games","/explore/video-games","/projects/loria-classic-rts","2017-04-09T23:59:59-07:00","USD","886","0.03544","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kwgzcisilepvhqwn62r2.jpg","false","false","null","2017-03-10T06:07:06-08:00","null","null","null","null","null","2044304","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing back the charm of 2D RTS Classic!","[""other""]","Loria: Classic RTS"
"null","Productivity","/explore/productivity","/projects/samsung-solve-for-tomorrow","2017-02-10T23:59:59-08:00","USD","550","1.1","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qdn0xwqo6gsql9lobx5x.jpg","false","false","null","2017-01-26T05:30:15-08:00","null","null","null","null","concept","2014639","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Reducing the loss of soil and crops for farmers","[""community""]","Samsung Solve for Tomorrow"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/the-u-plug-green-generator","2016-01-05T23:59:59-08:00","USD","23455","0.09382","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hb9xki5fqcsjzmv2oo9e.jpg","false","false","null","2015-11-06T11:34:17-08:00","null","null","null","null","null","1519327","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The U-Plug Green generator, is the only clean running generator ready for the market.","[""social innovations""]","The U-Plug Green Generator"
"null","Dance & Theater","/explore/dance-theater","/projects/wah-fest-2016","2016-05-07T23:59:59-07:00","USD","828","0.0828","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ye6pemu8x1diw7sevubx.jpg","false","false","null","2016-04-20T07:50:15-07:00","null","null","null","null","null","1728439","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","WAH! Fest 2016 San Francisco, a festival featuring over 60 WOMEN choreographers, dancers & musicians","[""wine""]","WAH! Fest 2016"
"null","Local Businesses","/explore/local-businesses","/projects/renovate-our-beautiful-historic-inn-vacation-now","2015-03-11T23:59:59-07:00","USD","2","0.00008","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xfwgpcxfzrif3w8fueee.jpg","false","false","null","2015-02-09T19:22:28-08:00","null","null","null","null","null","1128441","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This campaign has completed.","[""other""]","Untitled Draft Campaign"
"null","Local Businesses","/explore/local-businesses","/projects/move-that-dough-baking-co","2016-03-07T23:59:59-08:00","USD","3940","0.562857142857","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cbviwseynmzgjykzl48o.jpg","false","false","null","2016-01-22T11:34:47-08:00","null","null","null","null","null","1614597","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Mobile (RV) bakery.  Locally sustained by real, healthy food.  Community-centric.  Vegan-centric.","[""restaurant"",""vegan""]","Move That Dough Baking Co. "
"null","Dance & Theater","/explore/dance-theater","/projects/2140-production-s-1st-show-dead-silence","2017-08-04T23:59:59-07:00","USD","1475","0.7375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r9gtqqiaqczl88tixz5t.jpg","false","false","null","2017-07-01T16:15:46-07:00","null","null","null","null","null","2157051","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","21/40 Productions is excited to present their first show in the Twin Cities!","[""other""]","2140 Production's 1st Show : Dead Silence"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/give-solar-panels-to-puerto-rico","2017-11-06T23:59:59-08:00","USD","12315","0.2463","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jtqeruuir2cgepe5jgpt.jpg","false","false","null","2017-09-27T09:22:04-07:00","null","null","null","null","prototype","2082415","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Vanopy powers your phone, tools, appliances. For RVs, Vans, Tinyhomes, Generators, Disaster Aid","[""camping""]","Give SOLAR PANELS to Puerto Rico"
"null","Photography","/explore/photography","/projects/photography-book-familiar-place-by-ovidiu-gordan","2018-02-01T23:59:59-08:00","USD","2223","0.39","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kzfuff3bq1lvmfy04t4k.jpg","false","false","null","2017-12-08T05:22:28-08:00","null","null","null","null","null","2288995","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A photobook about the wonderful strangeness of familiarity, Romania 2007 - 2017","[""other""]","Photography book FAMILIAR PLACE by Ovidiu Gordan"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/make-trump-climate-positive","2017-06-22T23:59:59-07:00","USD","238","0.00034","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ish10cwbgxyujjd5gl7m.jpg","false","false","null","2017-06-02T06:38:26-07:00","null","null","null","null","null","2132006","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let´s make CO2 pollution expensive – in the name of Donald Trump. Join in, it's gonna be huge!","[""social innovations""]","Make Trump Climate Positive"
"null","Environment","/explore/environment","/projects/oceans-eye-diving-for-a-difference","2017-01-12T23:59:59-08:00","USD","1621","0.008105","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/c5j5xc9q6ox706bioyei.jpg","false","false","null","2016-11-13T18:58:01-08:00","null","null","null","null","null","1882884","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Oceans Eye is a breakthrough in ocean conservation & marine research. Join us and make a difference.","[""social innovations""]","Oceans Eye - Diving for a difference"
"null","Transportation","/explore/transportation","/projects/most-powerful-full-suspension-folding-frame-e-bike","2020-08-13T23:59:59-07:00","USD","93826","3.127533333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/akd0ym5ldxnqlanffjge.jpg","true","false","null","2020-07-14T00:00:00-07:00","null","null","null","null","prototype","2608559","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Up to 80 mile range, 31 mph top speed, road safe, full suspension, folding frame, 1000w re-gen motor","[""e-bikes""]","Most Powerful Full-Suspension Folding Frame E-Bike"
"null","Tabletop Games","/explore/tabletop-games","/projects/the-greed-game--2","2019-07-18T23:59:59-07:00","EUR","2672","0.059377777778","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uytmphlgbv0ksn9nf0gf.jpg","false","false","null","2019-05-19T00:00:00-07:00","null","null","null","null","null","2464889","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Greed Game is a hilarious board game for greedy people. To be played with friends. 2-8 players.","[""students"",""family"",""community"",""other""]","The Greed Game"
"null","Camera Gear","/explore/camera-gear","/projects/emofix-the-selfie-lover-s-best-friend","2015-05-29T23:59:59-07:00","USD","18478","1.01","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dioyjckqeedkm5clc1dn.jpg","false","false","null","2015-04-15T06:00:32-07:00","null","null","null","null","shipping","1187337","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Spread the word and receive your own device for free.
www.rewards.emofix.com here more details!","[""other""]","EmoFix: The Selfie Lover's Best Friend"
"null","Photography","/explore/photography","/projects/multiplicity-pdx-reboot","2016-03-22T23:59:59-07:00","USD","320","0.106666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xpnewj0qsga9goxc8k08.jpg","false","false","null","2016-02-21T21:52:03-08:00","null","null","null","null","null","1644696","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Every city has its fair share of stories.  We want to listen... better","[""community""]","multiplicity PDX reboot"
"null","Dance & Theater","/explore/dance-theater","/projects/mathilda-and-the-orange-balloon-spring-2019-tour","2018-12-25T23:59:59-08:00","GBP","1188","0.365538461538","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/u8b2dp54kgkfzz9qscex.jpg","false","false","null","2018-11-30T00:00:00-08:00","null","null","null","null","null","2443227","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","a new play about joyful self expression for Deaf & hearing children made by Deaf & hearing artists","[""kids"",""animation"",""drama""]","Mathilda and the Orange Balloon: Spring 2019 Tour"
"null","Writing & Publishing","/explore/writing-publishing","/projects/funding-the-creation-of-a-womby-s-series-audiobook","2019-11-19T23:59:59-08:00","USD","1309","0.2618","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dvdzke8rzgozrmqqwqvw.jpg","false","false","null","2019-09-30T00:00:00-07:00","null","null","null","null","null","2547433","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let's put the fun back into fundraising while helping create Womby's Witches Series audiobooks.","[""books"",""album"",""comedy"",""fantasy"",""romance""]","Funding the Creation of a Womby's Series Audiobook"
"null","Video Games","/explore/video-games","/projects/graphics-for-games-2d-assets-for-indie-developers","2015-04-25T23:59:59-07:00","USD","1129","0.05645","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ne3lm6yrz5xkplvf0jn0.jpg","false","false","null","2015-02-24T12:01:55-08:00","null","null","null","null","null","1083178","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Graphics for Games wants to ""Grow"" and with your help ""Go"" free.","[""other""]","Graphics for Games- 2D Assets for Indie Developers"
"null","Dance & Theater","/explore/dance-theater","/projects/the-woman-in-the-mirror-play","2020-08-12T23:59:59-07:00","USD","1520","0.0304","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jdsseiglgfo6xreltrh8.jpg","false","false","null","2020-06-13T00:00:00-07:00","null","null","null","null","null","2588056","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A caregiver's story of love, laughter, and wine…","[""wine"",""books""]","The Woman In The Mirror Play"
"null","Dance & Theater","/explore/dance-theater","/projects/bring-my-play-that-s-my-moonbeam-to-fringeny-16","2016-05-29T23:59:59-07:00","USD","1320","0.188571428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uxqyenz5hrx0jougwvb1.jpg","false","false","null","2016-04-29T16:34:23-07:00","null","null","null","null","null","1741035","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","In the Arizona desert, five people boldly explore love and escapism and potentially the galaxy.","[""other""]","Bring my play 'That's My Moonbeam!' to FRINGENY'16"
"null","Food & Beverages","/explore/food-beverages","/projects/the-final-straw","2018-02-11T23:59:59-08:00","USD","840","0.0336","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eaiih2ipumjffvitvske.jpg","false","false","null","2017-12-13T01:56:11-08:00","null","null","null","null","prototype","2209018","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Putting an end to single use plastic straws.","[""social innovations"",""social innovations""]","The Final Straw"
"null","Comics","/explore/comics","/projects/urban-squirrel-the-comic","2017-12-11T23:59:59-08:00","GBP","1493","0.497666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hx7j1ffni04010bhqehj.jpg","false","false","null","2017-10-12T15:21:42-07:00","null","null","null","null","null","2165666","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A UK original independent comic about three of the WORST best friends ever!","[""skateboards"",""animation""]","Urban Squirrel - the comic"
"null","Education","/explore/education","/projects/test--3691","2015-06-08T23:59:59-07:00","USD","2087","0.2087","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xj5ivqhi9u5tljqpr6mh.jpg","false","false","null","2015-04-09T10:38:59-07:00","null","null","null","null","null","1218669","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Test","[""other""]","Test"
"null","Phones & Accessories","/explore/phones-accessories","/projects/hello-world-hello-world-hello-world-hello-world","2015-01-16T23:59:59-08:00","USD","3035","0.202333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tmaae6x4ludk8plfd4mw.jpg","false","false","null","2014-11-17T18:52:48-08:00","null","null","null","null","null","1020249","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","abababababbaaa hello world hello world hello world","[""other""]","hello world hello world hello world hello world"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/corbel-issue-01-02-top-notch-quality-for-50","2016-10-08T23:59:59-07:00","USD","4760","0.952","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ijeudxqylsykaanhwkjq.jpg","false","false","null","2016-09-08T16:50:39-07:00","null","null","null","null","prototype","1887884","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Most Unparalleled Watch For The Price. Starting at $50. Japanese & Swiss Movements, Sapphire, 5ATM.","[""watches"",""watches""]","Corbel Issue 01 & 02 Top Notch Quality For $50"
"null","Productivity","/explore/productivity","/projects/shiftsearch-com-an-organized-internet","2018-03-31T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rll3hrncescuynlflzqv.jpg","false","false","null","2018-03-01T01:46:59-08:00","null","null","null","null","null","2325722","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Global Content Library Where you can Publish your Content and Reach Worldwide Audience Easily.","[""apps"",""websites""]","ShiftSearch.com: An Organized Internet"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/bottle-caps-which-can-be-reused-as-building-blocks","2015-05-24T23:59:59-07:00","USD","2635","0.02635","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bgytjdgmssnqysnokkeg.jpg","false","false","null","2015-03-25T22:49:45-07:00","null","null","null","null","null","814713","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","SEE OUR NEW CAMPAIGN AT:
http://igg.me/at/clevercaps","[""other""]","Bottle caps which can be reused as building blocks"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/mega-awesome-all-in-1-pen","2015-10-18T23:59:59-07:00","EUR","46","0.0092","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mfaewzdj8orlt5mep1wq.jpg","false","false","null","2015-09-17T21:12:29-07:00","null","null","null","null","null","1438254","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Forget the super fancy Apple Pencil, this pen is the real deal!","[""other""]","Mega Awesome All-in-1 Pen!"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/olfactive-studio-fragrances-new-bottle-design--4","2016-06-30T23:59:59-07:00","USD","10163","0.40652","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eryrpozkmehweu7hffam.jpg","false","false","null","2016-05-31T13:05:23-07:00","null","null","null","null","null","916797","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Participate to the creation of a glass mold for the Olfactive Studio Fragrances new exclusive bottle","[""other""]","Olfactive Studio Fragrances     New Bottle Design"
"null","Wellness","/explore/wellness","/projects/how-are-you-really-yoga-meditation-retreats","2018-02-03T23:59:59-08:00","USD","1530","0.0765","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lero2p6rblogpikohakm.jpg","false","false","null","2017-12-05T00:22:03-08:00","null","null","null","null","null","2276957","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We have found a beautiful place in Bali that is ready to convert into our very own Retreat Centre...","[""yoga""]","How are you really?     Yoga & Meditation Retreats"
"null","Tabletop Games","/explore/tabletop-games","/projects/game-of-choice-a-party-game","2017-09-01T23:59:59-07:00","USD","2952","0.2952","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/azxgddz7ozcxpyqn4es7.jpg","false","false","null","2017-08-02T14:59:46-07:00","null","null","null","null","null","2174611","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Full of butts, rainbows, ninja stars, and basically everything that's cool.","[""other""]","Game of Choice - A Party Game"
"null","Human Rights","/explore/human-rights","/projects/help-fund-an-immigrant-rights-movement-in-pa","2015-03-21T23:59:59-07:00","USD","1275","1.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ftqeiowbajbn9pg8hxzd.jpg","false","false","null","2015-02-06T10:18:04-08:00","null","null","null","null","null","1061213","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Fund a statewide immigrant and refugee rights movement in Pennsylvania!","[""other""]","Help fund an immigrant rights movement in PA!"
"null","Audio","/explore/audio","/projects/l--45","2015-06-26T23:59:59-07:00","USD","45","0.000692307692","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w8bbydkj5csddsd8ksfx.jpg","false","false","null","2015-04-27T13:49:52-07:00","null","null","null","null","null","639506","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","the best","[""other""]","L"
"null","Home","/explore/home","/projects/bloomengine-controlled-habitat-for-delicate-plant","2019-03-29T23:59:59-07:00","USD","11846","1.0128","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tgiyrlqai8sxzau6d1at.jpg","true","false","null","2019-02-07T00:00:00-08:00","null","null","null","null","production","2451047","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bloomengine is a smart planter that will care for your delicate plants during its infancy stage.","[""design"",""family"",""iot"",""mobile apps"",""smart home""]","Bloomengine: Controlled Habitat For Delicate Plant"
"null","Phones & Accessories","/explore/phones-accessories","/projects/jibe-the-world-s-best-macbook-multi-charger","2019-07-24T23:59:59-07:00","USD","18448","32.48","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/td0fhhu15pqx6nmfpxs5.jpg","true","false","null","2017-11-29T14:07:02-08:00","null","null","null","null","null","2268489","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The all-in-one-charger and data hub for new Macbook and Macbook PRO.  Ready to Ship January 2018","[""chargers""]","JIBE: The world's best Macbook multi-charger"
"null","Wellness","/explore/wellness","/projects/rumbo-a-kiev-iska2018","2018-04-23T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gcct1gli7nqsq0hbmxws.jpg","false","false","null","2018-02-22T15:05:59-08:00","null","null","null","null","null","2336277","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Selección nacional de muaythai de panamá buscando patrocinio para representación internacional","[""sports""]","Rumbo a Kiev ISKA2018"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/roam-the-world-with-gertent","2020-03-31T23:59:59-07:00","SGD","119030","1.844845062265","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v3fmhjeosocxsbwjxqkz.jpg","true","false","null","2020-03-30T23:59:59-07:00","null","null","null","null","null","2591355","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The totally hardy, comfortably roomy, surprisingly portable, wonderfully affordable four-season tent","[""camping""]","Roam the World With GerTent"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/ever-sunglasses-eyewear-low-cost-high-quality","2016-07-23T23:59:59-07:00","EUR","75","0.015","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qjb910lkjidkjqvvcmvy.jpg","false","false","null","2016-06-23T16:41:38-07:00","null","null","null","null","null","1800880","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Nace la revolución de las gafas de sol! Basta ya de mala calidad! Empieza por la calidad de verdad!","[""sunglasses""]","EVER SunGlasses, Eyewear Low Cost & High Quality"
"null","Home","/explore/home","/projects/babyera-cuddling-toy-rugs-for-babies-kids","2016-07-01T23:59:59-07:00","USD","250","0.0125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qczyh6apezq70iifjgpy.jpg","false","false","null","2016-05-02T11:49:29-07:00","null","null","null","null","null","1744975","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Cuddling toy-rugs – sleep & play campaign for babies & kids","[""kids""]","Babyera: cuddling toy-rugs for babies & kids"
"null","Wellness","/explore/wellness","/projects/miltner-retreat-center-tribute","2014-12-14T23:59:59-08:00","USD","5250","0.07","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lfokj1xuswjo6qon0cpp.jpg","false","false","null","2014-10-15T06:33:35-07:00","null","null","null","null","null","966536","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","You are invited to contribute to the Miltner Retreat Center at Lutheran Lakeside Camp.","[""other""]","Miltner Retreat Center Tribute"
"null","Music","/explore/music","/projects/mournful-beats-for-broken-bystanders","2019-11-27T23:59:59-08:00","EUR","3360","0.48","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h51wjai5izejryunnxmt.jpg","false","false","null","2019-10-31T00:00:00-07:00","null","null","null","null","null","2552241","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Become part of the fan-based label to make the very first album happen!","[""album"",""music video"",""recording"",""indie""]","Mournful Beats For Broken Bystanders"
"null","Health & Fitness","/explore/health-fitness","/projects/airquality-the-only-air-monitoring-plant","2017-12-09T23:59:59-08:00","USD","580","0.0116","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/prvpeijwyzskfpxuxtzg.jpg","false","false","null","2017-10-10T04:02:30-07:00","null","null","null","null","null","2040401","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Learn how to breathe better with AirQuality.

Know your breath, take control of your life.","[""other""]","AirQuality - The only air-monitoring 'plant'"
